activityType,Date,Title,Distance,Time,AvgHR,MaxHR,AvgRunCadence,MaxRunCadence,AvgPace,BestPace,MaxAvgPower,AvgPower,MaxPower,TotalStrokes,AvgSwolf,AvgStrokeRate,BestLapTime,NumberLaps
Pool Swimming,2021-03-29 10:47:14,Pool Swimming,"2,750",00:53:25,0,0,0,0,1:57,0:45,--,0,0,1377,83,26,01:40.66.4,16
Pool Swimming,2021-03-31 10:31:27,Pool Swimming,"2,500",00:41:22,0,0,0,0,1:39,1:28,--,0,0,1162,73,28,00:44.17.9,27
Pool Swimming,2021-04-01 10:32:32,Pool Swimming,"2,000",00:35:08,0,0,0,0,1:45,1:37,--,0,0,967,77,28,03:28.16.4,5
Pool Swimming,2021-04-06 10:31:32,Pool Swimming,"2,700",00:47:08,0,0,0,0,1:45,1:28,--,0,0,1245,75,26,00:44.11.3,28
Pool Swimming,2021-04-07 10:34:44,Pool Swimming,"2,000",00:35:28,0,0,0,0,1:46,1:32,--,0,0,952,77,27,01:36.91.1,5
Pool Swimming,2021-04-09 10:38:18,Pool Swimming,"2,200",00:38:33,0,0,0,0,1:45,1:29,--,0,0,1013,76,26,00:44.33.5,22
Pool Swimming,2021-04-13 10:39:53,Pool Swimming,"2,450",00:42:27,0,0,0,0,1:42,1:05,--,0,0,1066,73,26,00:46.34.7,34
Pool Swimming,2021-04-15 10:38:33,Pool Swimming,"1,500",00:24:57,0,0,0,0,1:40,1:32,--,0,0,708,73,28,00:45.98.8,15
Pool Swimming,2021-04-15 11:14:29,Pool Swimming,700,00:13:29,0,0,0,0,1:56,1:39,--,0,0,345,82,26,00:57.23.3,8
Pool Swimming,2021-04-20 10:43:24,Pool Swimming,"2,700",00:46:43,0,0,0,0,1:44,0:31,--,0,0,1224,75,26,00:49.61.2,19
Pool Swimming,2021-04-22 10:35:01,Pool Swimming,"2,700",00:45:28,0,0,0,0,1:41,1:28,--,0,0,1289,74,28,00:44.25.1,18
Pool Swimming,2021-04-23 10:41:14,Pool Swimming,"2,500",00:42:58,0,0,0,0,1:42,1:06,--,0,0,1176,75,28,00:44.20,22
Pool Swimming,2021-04-26 10:42:55,Pool Swimming,"2,550",00:43:05,0,0,0,0,1:41,0:30,--,0,0,1250,75,29,01:38.41,9
Pool Swimming,2021-04-29 10:33:31,Pool Swimming,"1,700",00:27:53,0,0,0,0,1:38,1:33,--,0,0,704,70,25,01:35.33.2,16
Pool Swimming,2021-05-03 10:42:50,Pool Swimming,"2,500",00:42:29,0,0,0,0,1:42,1:34,--,0,0,1144,74,27,00:46.95.9,15
Pool Swimming,2021-05-05 10:31:08,Pool Swimming,"2,000",00:34:27,0,0,0,0,1:43,1:34,--,0,0,951,75,28,01:37.19.1,11
Pool Swimming,2021-07-13 11:50:50,Pool Swimming,"1,200",00:18:20,0,0,0,0,1:32,1:20,--,0,0,469,33,26,00:21.75.6,7
Pool Swimming,2021-07-14 11:57:45,Pool Swimming,"1,500",00:22:49,0,0,0,0,1:31,1:17,--,0,0,578,32,25,00:20.76.4,12
Pool Swimming,2021-07-19 12:02:39,Pool Swimming,"1,650",00:25:53,0,0,0,0,1:34,1:21,--,0,0,645,33,25,00:25.53.4,6
Pool Swimming,2021-07-22 11:50:27,Pool Swimming,"1,600",00:24:10,0,0,0,0,1:31,1:17,--,0,0,622,32,26,01:26.21.1,10
Pool Swimming,2021-08-11 08:54:53,Pool Swimming,"2,000",00:34:27,0,0,0,0,1:43,1:26,--,0,0,881,37,26,01:36.02.7,11
Pool Swimming,2021-08-18 08:41:43,Pool Swimming,"1,500",00:24:26,0,0,0,0,1:38,1:25,--,0,0,651,35,27,01:33.65.7,15
Pool Swimming,2021-08-23 08:39:04,Pool Swimming,"1,500",00:26:33,0,0,0,0,1:46,1:35,--,0,0,706,38,27,00:51.11.6,5
Pool Swimming,2021-08-25 06:11:25,Pool Swimming,"2,500",00:43:59,0,0,0,0,1:46,1:28,--,0,0,1243,78,28,01:28.76.8,14
Pool Swimming,2021-08-31 08:47:11,Pool Swimming,"1,200",00:20:14,0,0,0,0,1:41,1:24,--,0,0,539,37,27,00:44.89.1,12
Pool Swimming,2021-09-02 13:01:07,Pool Swimming,"1,500",00:24:19,0,0,0,0,1:37,1:28,--,0,0,638,35,26,00:45.24.7,12
Pool Swimming,2021-09-07 08:40:40,Pool Swimming,"1,500",00:22:56,0,0,0,0,1:32,1:23,--,0,0,592,33,26,02:12.94.5,7
Pool Swimming,2021-09-08 10:48:43,Pool Swimming,"2,000",00:34:15,0,0,0,0,1:43,1:31,--,0,0,890,37,26,01:35.72.7,12
Pool Swimming,2021-09-09 10:48:55,Pool Swimming,"1,500",00:26:12,0,0,0,0,1:45,1:29,--,0,0,650,37,25,02:35.19,4
Pool Swimming,2021-09-13 10:36:00,Pool Swimming,"2,000",00:33:25,0,0,0,0,1:40,1:21,--,0,0,868,36,26,00:51.19.6,17
Pool Swimming,2021-09-15 10:33:24,Pool Swimming,"2,000",00:33:06,0,0,0,0,1:39,1:24,--,0,0,862,36,26,00:47.63.1,15
Pool Swimming,2021-09-17 10:47:19,Pool Swimming,"2,000",00:34:11,0,0,0,0,1:43,1:21,--,0,0,844,36,25,00:46.95.8,14
Pool Swimming,2021-09-20 10:28:58,Pool Swimming,"2,000",00:35:18,0,0,0,0,1:46,1:25,--,0,0,861,37,24,02:29.11.9,4
Pool Swimming,2021-09-22 10:26:00,Pool Swimming,"1,750",00:29:03,0,0,0,0,1:40,1:24,--,0,0,727,35,25,00:23.90.5,19
Pool Swimming,2021-09-29 11:01:02,Pool Swimming,"1,500",00:25:13,0,0,0,0,1:41,1:21,--,0,0,617,36,24,00:45.30.5,9
Pool Swimming,2021-10-01 10:20:24,Pool Swimming,"1,500",00:25:01,0,0,0,0,1:40,1:28,--,0,0,643,36,26,00:51.03.6,10
Pool Swimming,2021-10-19 10:29:10,Pool Swimming,"2,000",00:33:27,0,0,0,0,1:40,1:07,--,0,0,830,35,25,00:48.41.7,15
Pool Swimming,2021-10-25 10:39:08,Pool Swimming,"2,100",00:36:39,0,0,0,0,1:45,1:29,--,0,0,913,37,25,00:49.27.5,6
Pool Swimming,2021-10-27 10:29:40,Pool Swimming,"2,500",00:43:05,0,0,0,0,1:43,1:31,--,0,0,1066,37,25,00:49.30.4,7
Pool Swimming,2021-11-04 10:11:36,Pool Swimming,"2,000",00:32:23,0,0,0,0,1:37,1:20,--,0,0,839,35,26,00:49.77.7,16
Pool Swimming,2021-11-09 09:33:34,Pool Swimming,"2,025",00:35:18,0,0,0,0,1:45,1:28,--,0,0,851,37,24,01:04.27.6,14
Pool Swimming,2021-11-12 10:21:09,Pool Swimming,"2,500",00:42:41,0,0,0,0,1:42,1:25,--,0,0,1078,36,25,00:29.59.6,18
Pool Swimming,2021-11-16 10:46:38,Pool Swimming,"2,100",00:36:07,0,0,0,0,1:43,1:32,--,0,0,903,37,25,01:43.00.8,5
Pool Swimming,2021-11-17 10:29:06,Pool Swimming,"3,000",00:50:03,0,0,0,0,1:40,1:27,--,0,0,1276,36,25,00:47.64.5,20
Pool Swimming,2021-11-19 10:32:40,Pool Swimming,"2,000",00:30:36,0,0,0,0,1:32,1:20,--,0,0,822,33,27,00:20.15.5,37
Pool Swimming,2021-11-25 10:25:57,Pool Swimming,"2,000",00:30:59,0,0,0,0,1:33,1:14,--,0,0,815,33,26,00:18.44.7,31
Pool Swimming,2021-11-29 10:28:06,Pool Swimming,"2,000",00:33:12,0,0,0,0,1:40,1:28,--,0,0,846,35,25,00:45.25.7,13
Pool Swimming,2021-12-07 09:58:56,Pool Swimming,"2,000",00:33:25,0,0,0,0,1:40,1:25,--,0,0,868,36,26,03:33.79.8,3
Pool Swimming,2021-12-10 12:55:28,Pool Swimming,"2,000",00:33:28,0,0,0,0,1:40,1:28,--,0,0,850,36,25,01:36.12.2,4
Pool Swimming,2021-12-13 10:19:57,Pool Swimming,"2,500",00:41:35,0,0,0,0,1:40,1:18,--,0,0,1084,36,26,00:42.87.7,12
Pool Swimming,2021-12-15 10:37:40,Pool Swimming,"2,000",00:33:05,0,0,0,0,1:39,1:23,--,0,0,839,35,25,01:28.33.5,7
Pool Swimming,2021-12-18 15:45:25,Pool Swimming,975,00:14:55,0,0,0,0,1:32,1:04,--,0,0,414,34,28,14:54.98.7,1
Pool Swimming,2021-12-21 10:38:43,Pool Swimming,"2,000",00:31:52,0,0,0,0,1:36,1:06,--,0,0,804,34,25,00:37.17.6,21
Pool Swimming,2022-01-03 12:51:14,Pool Swimming,"2,500",00:42:35,0,0,0,0,1:42,1:17,--,0,0,1106,37,26,00:42.56.9,16
Pool Swimming,2022-01-07 12:39:57,Pool Swimming,"3,000",00:52:21,0,0,0,0,1:45,1:26,--,0,0,1348,37,26,00:48.65.2,3
Pool Swimming,2022-01-14 09:54:52,Pool Swimming,"3,000",00:51:30,0,0,0,0,1:43,1:20,--,0,0,1333,37,26,00:20.24.9,21
Pool Swimming,2022-01-17 10:08:26,Pool Swimming,"2,500",00:40:14,0,0,0,0,1:37,1:23,--,0,0,1089,35,27,00:46.11.2,25
Pool Swimming,2022-01-20 09:16:47,Pool Swimming,"2,800",00:46:30,0,0,0,0,1:40,1:13,--,0,0,1204,36,26,00:18.24.3,29
Pool Swimming,2022-01-27 09:18:56,Pool Swimming,"2,000",00:34:48,0,0,0,0,1:44,1:35,--,0,0,985,77,28,01:35.97.3,11
Pool Swimming,2022-01-31 09:44:51,Pool Swimming,"3,000",00:52:45,0,0,0,0,1:45,1:31,--,0,0,1512,78,29,00:45.57,16
Pool Swimming,2022-02-04 10:20:57,Pool Swimming,"2,000",00:35:55,0,0,0,0,1:47,0:52,--,0,0,871,75,24,01:07.88.8,21
Pool Swimming,2022-02-07 09:37:48,Pool Swimming,"2,600",00:47:09,0,0,0,0,1:49,1:32,--,0,0,1276,79,27,00:45.81.4,16
Pool Swimming,2022-02-09 10:28:33,Pool Swimming,"1,500",00:25:00,0,0,0,0,1:40,1:06,--,0,0,634,71,25,00:05.78.9,19
Pool Swimming,2022-02-14 12:53:20,Pool Swimming,"2,100",00:37:07,0,0,0,0,1:46,1:36,--,0,0,1001,77,27,01:00.01.9,17
Pool Swimming,2022-02-15 11:06:32,Pool Swimming,"3,025",00:54:46,0,0,0,0,1:38,0:56,--,0,0,1218,35,25,00:20.42.9,42
Pool Swimming,2022-02-17 09:36:44,Pool Swimming,"2,500",00:41:55,0,0,0,0,1:41,1:30,--,0,0,1156,73,28,01:03.11.7,24
Pool Swimming,2022-02-22 09:55:37,Pool Swimming,"2,500",00:40:44,0,0,0,0,1:38,1:32,--,0,0,1171,72,29,00:46.64.3,27
Pool Swimming,2022-02-24 09:25:50,Pool Swimming,"2,500",00:43:59,0,0,0,0,1:46,1:35,--,0,0,1238,78,28,08:40.15.1,5
Pool Swimming,2022-02-28 09:36:08,Pool Swimming,"2,700",00:46:56,0,0,0,0,1:44,1:33,--,0,0,1304,76,28,00:47.31.4,26
Pool Swimming,2022-03-02 09:43:29,Pool Swimming,"2,000",00:35:39,0,0,0,0,1:47,1:38,--,0,0,939,77,26,01:42.79.1,5
Pool Swimming,2022-03-08 10:55:42,Pool Swimming,"2,000",00:35:32,0,0,0,0,1:47,1:37,--,0,0,928,76,26,01:37.26.2,5
Pool Swimming,2022-03-09 08:15:47,Pool Swimming,"1,900",00:33:51,0,0,0,0,1:47,1:36,--,0,0,936,78,28,01:37.61,10
Pool Swimming,2022-03-17 13:00:36,Pool Swimming,"2,600",00:42:35,0,0,0,0,1:38,1:23,--,0,0,1261,73,30,00:41.72.2,27
Pool Swimming,2022-03-21 09:29:58,Pool Swimming,"2,400",00:41:22,0,0,0,0,1:43,1:36,--,0,0,1145,76,28,01:38.12,23
Pool Swimming,2022-03-24 14:09:22,Pool Swimming,"2,000",00:34:38,0,0,0,0,1:44,1:37,--,0,0,997,77,29,01:45.16.9,5
Pool Swimming,2022-03-28 13:03:16,Pool Swimming,"1,500",00:26:03,0,0,0,0,1:44,1:36,--,0,0,696,75,27,01:39.08.3,11
Pool Swimming,2022-03-28 20:07:58,Pool Swimming,"2,200",00:31:37,0,0,0,0,1:24,0:23,--,0,0,922,63,30,00:38.35.8,15
Pool Swimming,2022-04-01 14:26:04,Pool Swimming,"2,000",00:35:51,0,0,0,0,1:48,1:39,--,0,0,983,78,27,01:39.72.2,7
Pool Swimming,2022-04-04 20:03:31,Pool Swimming,"2,600",00:43:59,0,0,0,0,1:42,1:27,--,0,0,1286,75,29,00:58.02.1,23
Pool Swimming,2022-04-05 10:54:00,Pool Swimming,"2,000",00:37:03,0,0,0,0,1:51,1:44,--,0,0,1020,81,28,01:45.85.8,7
Pool Swimming,2022-04-10 13:03:29,Pool Swimming,"2,500",00:43:41,0,0,0,0,1:45,1:35,--,0,0,1262,78,29,01:38.61.9,19
Pool Swimming,2022-04-11 20:02:14,Pool Swimming,"2,700",00:44:41,0,0,0,0,1:39,1:23,--,0,0,1280,73,29,00:41.54.4,37
Pool Swimming,2022-04-19 11:15:13,Pool Swimming,"2,500",00:44:23,0,0,0,0,1:46,1:34,--,0,0,1258,78,28,00:02.30.9,15
Pool Swimming,2022-04-21 11:05:58,Pool Swimming,"2,100",00:37:21,0,0,0,0,1:47,1:34,--,0,0,1014,78,27,01:35.31.5,11
Pool Swimming,2022-04-22 14:59:58,Pool Swimming,"2,300",00:38:48,0,0,0,0,1:41,1:34,--,0,0,1139,75,29,00:52.57.6,24
Pool Swimming,2022-04-25 09:38:39,Pool Swimming,"2,500",00:41:01,0,0,0,0,1:38,1:28,--,0,0,1156,72,28,01:32.14.8,20
Pool Swimming,2022-04-26 09:34:04,Pool Swimming,"2,500",00:42:54,0,0,0,0,1:36,0:28,--,0,0,1180,72,29,00:38.75.6,24
Pool Swimming,2022-04-29 13:03:46,Pool Swimming,"2,500",00:43:54,0,0,0,0,1:45,1:33,--,0,0,1286,78,29,00:46.44.5,9
Pool Swimming,2022-05-02 20:03:26,Pool Swimming,"2,200",00:35:02,0,0,0,0,1:35,1:19,--,0,0,1058,72,30,00:06.91.9,33
Pool Swimming,2022-05-04 11:49:03,Pool Swimming,"2,500",00:41:57,0,0,0,0,1:41,1:30,--,0,0,1261,76,30,00:44.95.5,20
Pool Swimming,2022-05-06 14:56:57,Pool Swimming,"2,000",00:34:56,0,0,0,0,1:45,1:36,--,0,0,1043,78,30,08:40.53.9,2
Pool Swimming,2022-05-09 20:03:25,Pool Swimming,"2,400",00:38:13,0,0,0,0,1:36,1:18,--,0,0,1179,72,31,00:39.01.1,24
Pool Swimming,2022-05-13 09:44:13,Pool Swimming,"2,500",00:42:10,0,0,0,0,1:41,1:30,--,0,0,1248,76,30,01:32.78.8,5
Pool Swimming,2022-05-16 12:18:59,Pool Swimming,"2,500",00:43:01,0,0,0,0,1:43,1:34,--,0,0,1287,77,30,01:35.89.4,4
Pool Swimming,2022-05-19 10:41:58,Pool Swimming,"2,500",00:42:49,0,0,0,0,1:43,1:26,--,0,0,1296,77,30,00:43.20.8,10
Pool Swimming,2022-05-23 10:15:00,Pool Swimming,"2,000",00:33:53,0,0,0,0,1:42,1:33,--,0,0,1038,77,31,00:00.83.8,18
Pool Swimming,2022-05-30 11:17:51,Pool Swimming,"2,000",00:35:29,0,0,0,0,1:46,1:36,--,0,0,1015,79,29,03:38.32.2,4
Pool Swimming,2022-06-06 10:13:02,Pool Swimming,"2,000",00:35:00,0,0,0,0,1:45,1:38,--,0,0,1041,79,30,08:40.13.5,4
Pool Swimming,2022-06-14 11:11:06,Pool Swimming,"2,000",00:33:54,0,0,0,0,1:42,1:27,--,0,0,1015,76,30,01:30.85.5,13
Road Cycling,2013-08-25 08:35:13,ironman bike,176.86,07:06:19,0,0,0,0,24.9,68.9,--,0,0,--,0,0,00:00.00,--
Running,2013-06-19 19:34:40,Untitled,15.01,01:21:14,168,178,0,0,5:25,3:49,--,0,0,--,0,0,00:00.00,--
Running,2013-06-24 17:37:02,Untitled,41.05,01:26:45,159,177,0,0,2:07,1:25,--,0,0,--,0,0,00:00.00,--
Running,2013-07-03 19:37:24,Untitled,9.01,00:55:34,152,170,0,0,6:10,3:41,--,0,0,--,0,0,00:00.00,--
Running,2013-07-09 19:56:09,Untitled,10.01,00:47:49,162,177,0,0,4:47,3:27,--,0,0,--,0,0,00:00.00,--
Running,2013-07-13 08:47:03,Untitled,34.68,01:14:45,146,169,0,0,2:09,1:00,--,0,0,--,0,0,00:00.00,--
Running,2013-07-13 10:57:06,Untitled,2.29,00:06:17.4,53,64,0,0,2:45,1:47,--,0,0,--,0,0,00:00.00,--
Running,2013-07-14 09:07:08,Untitled,18.06,00:39:37,156,166,0,0,2:12,1:32,--,0,0,--,0,0,00:00.00,--
Running,2013-07-17 18:19:41,Untitled,2.55,00:12:49,67,93,0,0,5:01,1:04,--,0,0,--,0,0,00:00.00,--
Running,2013-07-17 18:39:12,Untitled,9.80,01:05:10,137,155,0,0,6:39,2:16,--,0,0,--,0,0,00:00.00,--
Running,2013-07-23 13:21:08,Untitled,7.14,00:45:50,143,156,0,0,6:25,0:16,--,0,0,--,0,0,00:00.00,--
Running,2013-07-28 18:18:56,Untitled,25.99,02:08:50,170,183,0,0,4:57,3:27,--,0,0,--,0,0,00:00.00,--
Running,2013-08-13 19:33:02,Untitled,7.00,00:46:52,0,0,0,0,6:41,0:47,--,0,0,--,0,0,00:00.00,--
Running,2013-08-24 09:39:32,Untitled,3.28,00:25:38,0,0,0,0,7:49,3:54,--,0,0,--,0,0,00:00.00,--
Running,2016-12-28 06:48:22,Running,4.79,00:22:33,0,0,168,182,4:42,3:11,--,0,0,--,0,0,00:00.00,3
Running,2016-12-31 14:47:18,Winnipeg Running,10.47,00:52:56,0,0,168,182,5:03,2:13,--,0,0,--,0,0,00:00.00,7
Running,2017-01-08 10:38:07,Winnipeg Running,3.66,00:15:04,0,0,104,194,4:07,2:14,--,0,0,--,0,0,00:00.00,3
Running,2017-01-16 19:01:48,Winnipeg Running,8.04,00:40:16,0,0,170,182,5:00,4:04,--,0,0,--,0,0,00:00.00,5
Running,2017-01-20 19:19:09,Winnipeg Running,5.34,00:27:51,0,0,164,176,5:13,4:14,--,0,0,--,0,0,00:00.00,4
Running,2017-02-11 12:05:50,Winnipeg Running,16.10,01:23:40,0,0,168,188,5:12,3:27,--,0,0,--,0,0,00:00.00,10
Running,2017-02-24 12:15:56,Winnipeg Running,16.90,01:28:12,0,0,168,182,5:13,4:16,--,0,0,--,0,0,00:00.00,11
Running,2017-03-05 20:16:49,Winnipeg Running,8.00,00:41:02,0,0,164,178,5:08,4:29,--,0,0,--,0,0,00:00.00,5
Running,2017-03-25 19:24:09,Winnipeg Running,16.09,01:22:29,0,0,168,182,5:08,3:30,--,0,0,--,0,0,00:00.00,10
Running,2017-03-29 06:42:24,Running,4.86,00:32:36,0,0,158,192,6:43,1:41,--,0,0,--,0,0,00:00.00,4
Running,2017-04-06 19:04:18,Winnipeg Running,11.26,00:55:10,0,0,168,182,4:54,3:42,--,0,0,--,0,0,00:00.00,7
Running,2017-04-10 19:39:59,Running,0.01,01:01:31,0,0,138,158,--,5:10,--,0,0,--,0,0,00:00.00,1
Running,2017-04-15 11:19:38,Winnipeg Running,9.66,00:45:00,0,0,166,182,4:39,3:24,--,0,0,--,0,0,00:00.00,7
Running,2017-04-25 19:53:30,Winnipeg Running,12.07,01:01:10,0,0,164,182,5:04,4:05,--,0,0,--,0,0,00:00.00,8
Running,2017-05-01 14:25:13,Winnipeg Running,5.79,00:30:47,0,0,162,176,5:19,4:04,--,0,0,--,0,0,00:00.00,4
Running,2017-05-10 11:53:03,Winnipeg Running,12.52,01:09:47,0,0,164,196,5:34,4:31,--,0,0,--,0,0,00:00.00,8
Running,2017-05-13 13:47:49,Running,10.55,02:29:53,0,0,122,222,14:13,4:03,--,0,0,--,0,0,00:00.00,7
Running,2017-05-18 06:08:47,Winnipeg Running,8.05,00:42:23,0,0,164,180,5:16,4:43,--,0,0,--,0,0,00:00.00,5
Running,2017-05-24 11:30:48,Winnipeg Running,12.88,01:06:40,0,0,162,176,5:10,3:47,--,0,0,--,0,0,00:00.00,9
Running,2017-05-31 11:45:38,Winnipeg Running,9.66,00:49:18,0,0,162,176,5:06,3:14,--,0,0,--,0,0,00:00.00,7
Running,2017-06-03 12:30:19,Winnipeg Running,2.47,00:11:17,0,0,168,176,4:34,4:08,--,0,0,--,0,0,00:00.00,2
Running,2017-06-07 09:29:25,Winnipeg Running,8.05,00:39:45,0,0,168,180,4:56,3:35,--,0,0,--,0,0,00:00.00,6
Running,2017-06-09 11:56:05,Winnipeg Running,8.05,00:42:24,0,0,168,176,5:16,4:23,--,0,0,--,0,0,00:00.00,6
Running,2017-06-12 19:39:17,Winnipeg Running,8.06,00:38:05,0,0,170,182,4:44,3:36,--,0,0,--,0,0,00:00.00,6
Running,2017-06-15 09:34:01,Winnipeg Running,14.17,01:26:57,0,0,164,174,6:08,4:39,--,0,0,--,0,0,00:00.00,9
Running,2017-06-19 13:06:45,Winnipeg Running,15.65,01:23:33,0,0,168,180,5:20,4:13,--,0,0,--,0,0,00:00.00,10
Running,2017-06-26 12:26:14,Winnipeg Running,12.78,01:09:30,0,0,168,178,5:26,4:34,--,0,0,--,0,0,00:00.00,8
Running,2017-06-28 15:25:09,Running,3.44,00:21:43,0,0,162,190,6:18,3:29,--,0,0,--,0,0,00:00.00,3
Running,2017-07-03 20:30:25,Winnipeg Running,8.05,00:36:39,0,0,168,182,4:33,3:31,--,0,0,--,0,0,00:00.00,5
Running,2017-07-05 09:56:24,Springfield Running,16.45,01:28:56,0,0,170,180,5:24,3:47,--,0,0,--,0,0,00:00.00,11
Running,2017-07-13 13:49:59,Winnipeg Running,12.88,01:07:26,0,0,162,172,5:14,4:12,--,0,0,--,0,0,00:00.00,9
Running,2017-07-17 09:27:08,Winnipeg Running,3.96,00:49:30,0,0,152,248,12:31,3:55,--,0,0,--,0,0,00:00.00,3
Running,2017-07-28 11:34:19,Winnipeg Running,14.65,01:24:07,0,0,164,178,5:44,4:25,--,0,0,--,0,0,00:00.00,10
Running,2017-08-03 09:06:43,Winnipeg Running,2.95,00:18:11,0,0,160,182,6:10,3:22,--,0,0,--,0,0,00:00.00,2
Running,2017-08-03 09:52:03,Winnipeg Running,1.35,00:09:49.7,0,0,158,168,7:17,4:39,--,0,0,--,0,0,00:00.00,1
Running,2017-08-03 12:03:58,Winnipeg Running,8.29,00:42:54,0,0,166,178,5:10,4:25,--,0,0,--,0,0,00:00.00,6
Running,2017-08-13 14:11:02,Winnipeg Running,4.03,00:19:42,0,0,162,168,4:53,4:11,--,0,0,--,0,0,00:00.00,3
Running,2017-08-14 10:14:30,Springfield Running,18.54,01:41:18,0,0,168,176,5:28,4:33,--,0,0,--,0,0,00:00.00,12
Running,2017-08-20 12:24:18,Winnipeg Running,16.09,01:24:27,0,0,164,174,5:15,4:34,--,0,0,--,0,0,00:00.00,10
Running,2017-08-22 06:19:56,Winnipeg Running,14.47,01:15:27,0,0,170,180,5:13,4:07,--,0,0,--,0,0,00:00.00,9
Running,2017-08-30 06:10:50,Winnipeg Running,7.52,00:43:13,0,0,168,176,5:45,5:11,--,0,0,--,0,0,00:00.00,5
Running,2017-08-30 08:23:24,Winnipeg Running,2.48,00:13:04,0,0,164,176,5:16,3:44,--,0,0,--,0,0,00:00.00,2
Running,2017-09-02 11:57:07,Winnipeg Running,8.05,00:39:24,0,0,166,172,4:54,4:04,--,0,0,--,0,0,00:00.00,5
Running,2017-09-10 15:00:24,Madison Running,51.69,10:08:35,0,0,156,246,11:47,0:31,--,0,0,--,0,0,00:00.00,33
Running,2017-10-23 16:59:16,Winnipeg Running,4.84,00:22:50,0,0,168,182,4:43,3:44,--,0,0,--,0,0,00:00.00,4
Running,2017-10-23 17:28:23,Winnipeg Running,0.67,00:03:53.7,0,0,162,168,5:50,5:16,--,0,0,--,0,0,00:00.00,1
Running,2017-11-12 19:13:47,Winnipeg Running,8.05,00:39:37,0,0,168,188,4:55,3:29,--,0,0,--,0,0,00:00.00,5
Running,2017-11-25 10:24:33,Winnipeg Running,3.23,00:14:45,0,0,166,176,4:34,3:52,--,0,0,--,0,0,00:00.00,3
Running,2017-11-25 10:45:13,Winnipeg Running,3.22,00:15:05,0,0,168,180,4:41,4:00,--,0,0,--,0,0,00:00.00,2
Running,2017-12-03 14:05:35,Winnipeg Running,6.44,00:29:34,0,0,168,182,4:35,3:49,--,0,0,--,0,0,00:00.00,4
Running,2018-01-20 19:04:19,Winnipeg Running,6.44,00:29:49,0,0,166,182,4:38,4:00,--,0,0,--,0,0,00:00.00,1
Running,2018-03-17 14:12:22,Winnipeg Running,4.59,00:22:41,0,0,164,172,4:56,4:17,--,0,0,--,0,0,00:00.00,1
Running,2018-03-30 09:21:20,Running,0.07,00:04:27.2,0,0,126,170,--,5:25,--,0,0,--,0,0,00:00.00,1
Running,2018-03-30 09:50:56,Winnipeg Running,0.00,00:00:05.4,0,0,--,--,44:41,--,--,0,0,--,0,0,00:00.00,1
Running,2018-04-16 14:07:50,Winnipeg Running,1.61,00:13:46,0,0,126,162,8:32,4:23,--,0,0,--,0,0,00:00.00,1
Running,2018-04-18 20:03:12,Winnipeg Running,4.83,00:23:34,0,0,166,174,4:53,4:07,--,0,0,--,0,0,00:00.00,1
Running,2018-04-19 19:04:15,Winnipeg Running,4.81,00:23:15,0,0,164,174,4:50,2:16,--,0,0,--,0,0,00:00.00,1
Running,2018-04-21 11:12:06,Winnipeg Running,36.96,01:08:13,0,0,124,238,1:51,1:14,--,0,0,--,0,0,00:00.00,1
Running,2018-05-05 19:29:15,Winnipeg Running,12.07,01:01:59,0,0,164,174,5:08,4:09,--,0,0,--,0,0,00:00.00,1
Running,2018-05-21 18:45:03,Winnipeg Running,8.05,00:38:43,0,0,162,178,4:49,3:37,--,0,0,--,0,0,00:00.00,1
Running,2018-05-23 20:44:02,Winnipeg Running,9.68,00:46:59,0,0,162,182,4:51,3:37,--,0,0,--,0,0,00:00.00,7
Running,2018-05-25 14:19:27,Winnipeg Running,9.05,00:47:10,0,0,160,182,5:13,3:45,--,0,0,--,0,0,00:00.00,6
Running,2018-05-27 19:56:51,Winnipeg Running,9.66,00:51:11,0,0,162,172,5:18,4:24,--,0,0,--,0,0,00:00.00,7
Running,2018-05-27 20:57:32,Winnipeg Running,9.67,00:51:37,0,0,164,178,5:20,1:44,--,0,0,--,0,0,00:00.00,7
Running,2018-06-06 05:55:53,Winnipeg Running,3.78,00:21:26,0,0,160,172,5:40,4:49,--,0,0,--,0,0,00:00.00,3
Running,2018-06-19 20:45:37,Winnipeg Running,3.22,00:15:46,0,0,162,170,4:53,4:20,--,0,0,--,0,0,00:00.00,3
Running,2018-07-18 19:21:44,Winnipeg Running,2.02,00:12:28,0,0,158,248,6:09,3:24,--,0,0,--,0,0,00:00.00,2
Running,2018-07-18 19:38:17,Winnipeg Running,0.75,00:05:17.8,0,0,158,162,7:02,6:03,--,0,0,--,0,0,00:00.00,1
Running,2018-07-21 09:55:47,Manitoba Running,9.49,00:52:41,0,0,162,174,5:33,4:46,--,0,0,--,0,0,00:00.00,6
Running,2018-07-23 20:06:49,Winnipeg Running,4.02,00:22:57,0,0,156,204,5:42,1:08,--,0,0,--,0,0,00:00.00,3
Running,2018-07-28 12:32:12,Winnipeg Running,6.45,00:28:29,0,0,166,176,4:25,3:32,--,0,0,--,0,0,00:00.00,5
Running,2018-07-30 14:46:47,Winnipeg Running,1.62,00:07:24.4,0,0,164,168,4:35,3:46,--,0,0,--,0,0,00:00.00,2
Running,2018-08-01 17:26:14,Winnipeg Running,4.03,00:18:55,0,0,162,168,4:42,4:13,--,0,0,--,0,0,00:00.00,3
